기준년월,기초지자체,중분류,소비액(천원)
20220219,천안시 서북구,렌터카,0
20220219,천안시 서북구,관광유원시설,528
20220220,천안시 서북구,관광기념품,114
20220220,천안시 서북구,관광유원시설,115
20220221,천안시 서북구,렌터카,0
20220221,천안시 서북구,관광유원시설,0
20220222,천안시 서북구,관광유원시설,340
20220223,천안시 서북구,관광유원시설,106
20220224,천안시 서북구,관광유원시설,398
20220225,천안시 서북구,여행업,1171
20220225,천안시 서북구,관광유원시설,23
20220226,천안시 서북구,여행업,0
20220226,천안시 서북구,관광유원시설,748
20220227,천안시 서북구,관광유원시설,440
20220228,천안시 서북구,렌터카,0
20220228,천안시 서북구,관광유원시설,218
20220301,천안시 서북구,관광총소비,727673
20220302,천안시 서북구,관광총소비,442728
20220303,천안시 서북구,관광총소비,479675
20220304,천안시 서북구,관광총소비,547808
20220305,천안시 서북구,관광총소비,870893
20220306,천안시 서북구,관광총소비,701477
20220307,천안시 서북구,관광총소비,433652
20220308,천안시 서북구,관광총소비,512739
20220309,천안시 서북구,관광총소비,630433
20220310,천안시 서북구,관광총소비,432358
20220311,천안시 서북구,관광총소비,548856
20220312,천안시 서북구,관광총소비,951616
20220313,천안시 서북구,관광총소비,597096
20220314,천안시 서북구,관광총소비,446341
20220315,천안시 서북구,관광총소비,447147
20220316,천안시 서북구,관광총소비,450495
20220317,천안시 서북구,관광총소비,484412
20220318,천안시 서북구,관광총소비,662324
20220319,천안시 서북구,관광총소비,986496
20220320,천안시 서북구,관광총소비,807812
20220321,천안시 서북구,관광총소비,447158
20220322,천안시 서북구,관광총소비,482072
20220323,천안시 서북구,관광총소비,471065
20220324,천안시 서북구,관광총소비,460717
20220325,천안시 서북구,관광총소비,574122
20220326,천안시 서북구,관광총소비,856881
20220327,천안시 서북구,관광총소비,635602
20220328,천안시 서북구,관광총소비,435482
20220329,천안시 서북구,관광총소비,450485
20220330,천안시 서북구,관광총소비,475743
20220331,천안시 서북구,관광총소비,499933
20220301,천안시 서북구,호텔,1139
20220301,천안시 서북구,기타숙박,15566
20220301,천안시 서북구,관광기념품,700
20220301,천안시 서북구,레저용품쇼핑,54791
20220301,천안시 서북구,대형쇼핑몰,299635
20220301,천안시 서북구,골프장,15593
20220301,천안시 서북구,기타레저,5951
20220301,천안시 서북구,문화서비스,3962
20220301,천안시 서북구,식음료,330061
20220302,천안시 서북구,호텔,1545
20220302,천안시 서북구,기타숙박,15973
20220302,천안시 서북구,여행업,28
20220302,천안시 서북구,레저용품쇼핑,26207
20220302,천안시 서북구,대형쇼핑몰,136845
20220302,천안시 서북구,골프장,7418
20220302,천안시 서북구,기타레저,2712
20220302,천안시 서북구,문화서비스,2961
20220302,천안시 서북구,식음료,248032
20220302,천안시 서북구,관광기념품,797
20220303,천안시 서북구,호텔,302
20220303,천안시 서북구,기타숙박,13879
20220303,천안시 서북구,여행업,37
20220303,천안시 서북구,관광기념품,424
20220303,천안시 서북구,레저용품쇼핑,39282
20220303,천안시 서북구,대형쇼핑몰,149271
20220303,천안시 서북구,골프장,9832
20220303,천안시 서북구,기타레저,3100
20220303,천안시 서북구,문화서비스,1980
20220303,천안시 서북구,식음료,261392
20220304,천안시 서북구,호텔,2408
20220304,천안시 서북구,기타숙박,17445
20220304,천안시 서북구,여행업,26
20220304,천안시 서북구,레저용품쇼핑,32289
20220304,천안시 서북구,대형쇼핑몰,189621
20220304,천안시 서북구,골프장,6925
20220304,천안시 서북구,기타레저,2444
20220304,천안시 서북구,문화서비스,2325
20220304,천안시 서북구,식음료,293698
20220304,천안시 서북구,관광기념품,197
20220305,천안시 서북구,호텔,3489
20220305,천안시 서북구,기타숙박,19321
20220305,천안시 서북구,레저용품쇼핑,48754
20220305,천안시 서북구,대형쇼핑몰,358603
20220305,천안시 서북구,골프장,9937
20220305,천안시 서북구,기타레저,13114
20220305,천안시 서북구,문화서비스,2367
20220305,천안시 서북구,식음료,414501
20220305,천안시 서북구,관광기념품,176
20220306,천안시 서북구,호텔,732
20220306,천안시 서북구,기타숙박,12217
20220306,천안시 서북구,레저용품쇼핑,44401
20220306,천안시 서북구,대형쇼핑몰,340229
20220306,천안시 서북구,골프장,14892
20220306,천안시 서북구,기타레저,3812
20220306,천안시 서북구,문화서비스,2806
20220306,천안시 서북구,식음료,282146
20220307,천안시 서북구,호텔,364
20220307,천안시 서북구,기타숙박,12654
20220307,천안시 서북구,여행업,30
20220307,천안시 서북구,레저용품쇼핑,31232
20220307,천안시 서북구,대형쇼핑몰,148923
20220307,천안시 서북구,골프장,9738
20220307,천안시 서북구,기타레저,2628
20220307,천안시 서북구,문화서비스,2666
20220307,천안시 서북구,식음료,225125
20220307,천안시 서북구,관광기념품,290
20220308,천안시 서북구,호텔,1744
20220308,천안시 서북구,기타숙박,14161
20220308,천안시 서북구,여행업,62
20220308,천안시 서북구,관광기념품,422
20220308,천안시 서북구,레저용품쇼핑,25582
20220308,천안시 서북구,대형쇼핑몰,147062
20220308,천안시 서북구,골프장,9064
20220308,천안시 서북구,기타레저,3271
20220308,천안시 서북구,문화서비스,1346
20220308,천안시 서북구,식음료,309936
20220309,천안시 서북구,호텔,693
20220309,천안시 서북구,기타숙박,11822
20220309,천안시 서북구,관광기념품,174
20220309,천안시 서북구,레저용품쇼핑,57563
20220309,천안시 서북구,대형쇼핑몰,217616
20220309,천안시 서북구,골프장,16875
20220309,천안시 서북구,기타레저,5984
20220309,천안시 서북구,문화서비스,3335
20220309,천안시 서북구,식음료,316246
20220310,천안시 서북구,호텔,404
20220310,천안시 서북구,기타숙박,13037
20220310,천안시 서북구,여행업,61
20220310,천안시 서북구,레저용품쇼핑,27994
20220310,천안시 서북구,대형쇼핑몰,119907
20220310,천안시 서북구,골프장,6536
20220310,천안시 서북구,기타레저,2827
20220310,천안시 서북구,문화서비스,1836
20220310,천안시 서북구,식음료,259610
20220310,천안시 서북구,관광기념품,106
20220311,천안시 서북구,호텔,2387
20220311,천안시 서북구,기타숙박,16394
20220311,천안시 서북구,여행업,62
20220311,천안시 서북구,관광기념품,173
20220311,천안시 서북구,레저용품쇼핑,45185
20220311,천안시 서북구,대형쇼핑몰,160589
20220311,천안시 서북구,골프장,7734
20220311,천안시 서북구,기타레저,3950
20220311,천안시 서북구,문화서비스,1652
20220311,천안시 서북구,식음료,310618
20220312,천안시 서북구,호텔,2358
20220312,천안시 서북구,기타숙박,21270
20220312,천안시 서북구,관광기념품,883
20220312,천안시 서북구,레저용품쇼핑,67973
20220312,천안시 서북구,대형쇼핑몰,407127
20220312,천안시 서북구,골프장,10374
20220312,천안시 서북구,기타레저,10257
20220312,천안시 서북구,문화서비스,3179
20220312,천안시 서북구,식음료,427969
20220313,천안시 서북구,호텔,771
20220313,천안시 서북구,기타숙박,13648
20220313,천안시 서북구,레저용품쇼핑,57464
20220313,천안시 서북구,대형쇼핑몰,228359
20220313,천안시 서북구,골프장,11533
20220313,천안시 서북구,기타레저,4798
20220313,천안시 서북구,문화서비스,2542
20220313,천안시 서북구,식음료,277715
20220314,천안시 서북구,호텔,1550
20220314,천안시 서북구,기타숙박,14939
20220314,천안시 서북구,여행업,75
20220314,천안시 서북구,레저용품쇼핑,32753
20220314,천안시 서북구,대형쇼핑몰,150969
20220314,천안시 서북구,골프장,10364
20220314,천안시 서북구,기타레저,1330
20220314,천안시 서북구,문화서비스,2055
20220314,천안시 서북구,식음료,232028
20220314,천안시 서북구,관광기념품,228
20220315,천안시 서북구,호텔,1196
20220315,천안시 서북구,기타숙박,12330
20220315,천안시 서북구,여행업,122
20220315,천안시 서북구,레저용품쇼핑,34077
20220315,천안시 서북구,대형쇼핑몰,130094
20220315,천안시 서북구,관광유원시설,530
20220315,천안시 서북구,골프장,9290
20220315,천안시 서북구,기타레저,2306
20220315,천안시 서북구,문화서비스,1205
20220315,천안시 서북구,식음료,255841
20220315,천안시 서북구,관광기념품,157
20220316,천안시 서북구,호텔,1074
20220316,천안시 서북구,기타숙박,13952
20220316,천안시 서북구,여행업,102
20220316,천안시 서북구,관광기념품,175
20220316,천안시 서북구,레저용품쇼핑,40036
20220316,천안시 서북구,대형쇼핑몰,117264
20220316,천안시 서북구,골프장,9632
20220316,천안시 서북구,기타레저,3052
20220316,천안시 서북구,문화서비스,1978
20220316,천안시 서북구,식음료,263194
20220317,천안시 서북구,호텔,1001
20220317,천안시 서북구,기타숙박,15152
20220317,천안시 서북구,여행업,38
20220317,천안시 서북구,관광기념품,245
20220317,천안시 서북구,레저용품쇼핑,41098
20220317,천안시 서북구,대형쇼핑몰,147896
20220317,천안시 서북구,골프장,5459
20220317,천안시 서북구,기타레저,2324
20220317,천안시 서북구,문화서비스,968
20220317,천안시 서북구,식음료,270193
20220318,천안시 서북구,호텔,1310
20220318,천안시 서북구,기타숙박,19231
20220318,천안시 서북구,여행업,41
20220318,천안시 서북구,레저용품쇼핑,41828
20220318,천안시 서북구,대형쇼핑몰,253128
20220318,천안시 서북구,골프장,10035
20220318,천안시 서북구,기타레저,2120
20220318,천안시 서북구,문화서비스,1206
20220318,천안시 서북구,식음료,332842
20220318,천안시 서북구,관광기념품,439
20220319,천안시 서북구,호텔,3387
20220319,천안시 서북구,기타숙박,21293
20220319,천안시 서북구,관광기념품,353
20220319,천안시 서북구,레저용품쇼핑,74449
20220319,천안시 서북구,대형쇼핑몰,447877
20220319,천안시 서북구,골프장,11234
20220319,천안시 서북구,기타레저,7211
20220319,천안시 서북구,문화서비스,2388
20220319,천안시 서북구,식음료,418067
20220320,천안시 서북구,호텔,2112
20220320,천안시 서북구,기타숙박,14826
20220320,천안시 서북구,레저용품쇼핑,49734
20220320,천안시 서북구,대형쇼핑몰,402194
20220320,천안시 서북구,골프장,16570
20220320,천안시 서북구,기타레저,5141
20220320,천안시 서북구,문화서비스,2460
20220320,천안시 서북구,식음료,311377
20220321,천안시 서북구,호텔,2023
20220321,천안시 서북구,기타숙박,15548
20220321,천안시 서북구,여행업,68
20220321,천안시 서북구,레저용품쇼핑,32884
20220321,천안시 서북구,대형쇼핑몰,145140
20220321,천안시 서북구,골프장,10658
20220321,천안시 서북구,기타레저,2488
20220321,천안시 서북구,문화서비스,1438
20220321,천안시 서북구,식음료,236368
20220321,천안시 서북구,관광기념품,174
20220322,천안시 서북구,호텔,567
20220322,천안시 서북구,기타숙박,12985
20220322,천안시 서북구,여행업,42
